徐汇苑,(徐汇龙华)天钥桥路968弄,90816,上海航新房地产有限公司,2000年建成 ,塔楼/板楼,4.2至8元/平米/月,上海航新物业管理有限公司,12栋,1348户,https://sh.lianjia.com/xiaoqu/5011000016420/
金海华城华美新苑,(浦东曹路)海容路99弄,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,24栋,1313户,https://sh.lianjia.com/xiaoqu/5020028749992209/
民耀路423弄13号,(浦东曹路)民耀路423弄13号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970475925849/
悦天地,"(浦东曹路)川沙路777弄, 川沙路795弄",34524,上海浦发振丰房地产发展有限公司,2016年建成 ,板楼,5.8元/平米/月,上海倚江物业管理有限公司,4栋,321户,https://sh.lianjia.com/xiaoqu/5011000018878/
海尚东苑,(浦东曹路)金睦路353弄,39653,上海曹路房地产开发经营公司,2011年建成 ,板楼,1.07元/平米/月,上海畅苑物业管理有限公司,47栋,1916户,https://sh.lianjia.com/xiaoqu/5011000011348/
仁和花苑,"(浦东金杨)德平路730弄,张杨路2850弄,张杨路2798弄",56796,上海仁和置业有限公司,1994年建成 ,塔楼/板楼,0.6至0.7元/平米/月,上海仁和物业管理公司,22栋,601户,https://sh.lianjia.com/xiaoqu/5011000014005/
民雨路355号,(浦东曹路)民雨路355号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024803447992/
民雨路357号,(浦东曹路)民雨路357号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024804496523/
伦敦广场,"(长宁古北)古北路998号,古北路996号,古北路1000号",65927,上海宝域房地产发展有限公司,2004年建成 ,板楼,7.5元/平米/月,上海古北物业管理有限公司,2栋,176户,https://sh.lianjia.com/xiaoqu/5011000016054/
紫薇新村,"(闵行华漕)北翟路5120弄,紫薇新村",41216,上海五心房地产有限公司,1994年建成 ,板楼,1元/平米/月,上海诸翟物业管理有限公司,98栋,1149户,https://sh.lianjia.com/xiaoqu/5011000014000/
金钻苑,"(浦东曹路)海松路359弄, 海松路398弄, 海松路421弄, 海顺路359弄",38196,上海曹路房地产开发经营公司,2009年建成 ,板楼,0.8元/平米/月,上海曹路房地产开发经营公司,195栋,2780户,https://sh.lianjia.com/xiaoqu/5011000002324/
川沙路538号,(浦东曹路)川沙路538号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024424728431/
内江路476弄,(杨浦周家嘴路)内江路476弄,53380,上海申花地产有限公司,1985年建成 ,板楼,1.8元/平米/月,卫百辛物业,22栋,412户,https://sh.lianjia.com/xiaoqu/5011000004584/
宏苑小区,"(虹口凉城)同心路1035弄,同心路1045弄",55654,上海宏苑房产经营有限公司,1993年建成 ,板楼,0.7元/平米/月,上海市陆家嘴物业管理有限公司,36栋,617户,https://sh.lianjia.com/xiaoqu/5011000009244/
金星家园(浦东),(浦东曹路)金哓路28弄,,暂无信息,2010年建成 ,板楼,暂无信息,暂无信息,1栋,3户,https://sh.lianjia.com/xiaoqu/5011000010605/
盛世春晓苑,(浦东曹路)民春路501弄,41160,上海万博盛世置业有限公司,2009年建成 ,板楼,1元/平米/月,上海曹路物业有限公司,46栋,784户,https://sh.lianjia.com/xiaoqu/5011000019447/
金海华城华康佳苑,(浦东曹路)银峰路676弄,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,24栋,1694户,https://sh.lianjia.com/xiaoqu/5016839012791023/
延武机电大楼,"(长宁新华路)延安西路1000号,延安西路1020号",79817,上海新长宁集团有限公司,1990年建成 ,塔楼,1.2元/平米/月,自主物业,2栋,435户,https://sh.lianjia.com/xiaoqu/5011000015073/
大桥小区,"(长宁中山公园)长宁支路133弄1-16号,长宁支路165弄1-11号",64961,大桥置业,1987年建成 ,板楼,0.5元/平米/月,上海银湾物业管理有限公司,26栋,708户,https://sh.lianjia.com/xiaoqu/5011000015589/
明光公寓,(虹口凉城)柳营路127弄,56532,上海建江房地产发展有限公司,1998年建成 ,塔楼/板楼,1.25元/平米/月,上海建江房地产发展有限公司,9栋,234户,https://sh.lianjia.com/xiaoqu/5011000009864/
长城小区,(静安曹家渡)康定路950弄,81223,上海宝翔,1995年建成 ,塔楼/板楼,1.2元/平米/月,上海锦顺物业管理有限公司,15栋,396户,https://sh.lianjia.com/xiaoqu/5011000017536/
万里欣苑,(普陀万里)新泉路66弄,63025,上海中环投资开发(集团)有限公司,2006年建成 ,板楼,1.5元/平米/月,上海中环陆家嘴物业管理有限公司,5栋,359户,https://sh.lianjia.com/xiaoqu/5011000014578/
万科蓝山,(浦东曹路)金海路3333弄,57359,上海万科房地产有限公司,2004年建成 ,板楼,4.2元/平米/月,万科物业,650栋,650户,https://sh.lianjia.com/xiaoqu/5011000014861/
民耀路419号,(浦东曹路)民耀路419号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970475925847/
上海香港花园,(闵行华漕)纪翟南路188弄,40622,上海美旋房地产有限公司,1998年建成 ,板楼,0.5元/平米/月,上海诸翟物业管理有限公司,43栋,543户,https://sh.lianjia.com/xiaoqu/5011000016471/
星纳家园,(浦东曹路)海纳路129弄,40332,上海中星（集团）有限公司,2011年建成 ,板楼,1.12元/平米/月,上海浦东东龙物业有限公司,17栋,1080户,https://sh.lianjia.com/xiaoqu/5011000000300/
上川路844号,(浦东曹路)上川路844号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5013197432073598/
金海路2589号,(浦东曹路)金海路2589号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970554044706/
新芳邻,(浦东曹路)民耀路227弄,44365,上海新芳邻房地产开发有限公司,2002年建成 ,板楼,0.45元/平米/月,上海曹路物业有限公司,40栋,480户,https://sh.lianjia.com/xiaoqu/5011000012790/
曹路镇35弄,(浦东曹路)曹路镇35弄,,暂无信息,2014年建成 ,板楼,暂无信息,暂无信息,31栋,1145户,https://sh.lianjia.com/xiaoqu/5016389543047460/
丰舍西苑,(浦东曹路)民雨路336弄,41489,上海顾路房地产开发经营公司,1994年建成 ,板楼,0.7至1.01元/平米/月,上海建达物业有限公司,46栋,508户,https://sh.lianjia.com/xiaoqu/5011000002993/
普善新苑,(闸北大宁)普善路390弄,57655,欣悦房产开发有限公司,1995年建成 ,塔楼,0.99至1.2元/平米/月,上海欣悦物业管理有限公司,4栋,571户,https://sh.lianjia.com/xiaoqu/5011000017971/
阳光苑,"(浦东曹路)民耀路98弄, 民耀路265弄, 民耀路97弄, 民同路10弄, 民耀路268弄, 民同路40弄, 民同路176弄",37294,上海顾路房地产开发经营公司,1993年建成 ,板楼,0.55至0.7元/平米/月,上海芸琦物业有限管理公司,178栋,2432户,https://sh.lianjia.com/xiaoqu/5011000015532/
银丰苑,(浦东曹路)银峰路549弄,36458,上海曹路房地产开发经营公司,2007年建成 ,板楼,1.1元/平米/月,上海建达物业有限公司,164栋,1942户,https://sh.lianjia.com/xiaoqu/5011000011594/
川沙路385弄77号,(浦东曹路)川沙路385弄77号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970675941517/
龚华路235弄3号,(浦东曹路)龚华路235弄3号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5015709948621198/
浦汇新村,(青浦夏阳)浦汇新村,27033,上海闵行协和房地产开发有限公司,1996年建成 ,板楼,0.8元/平米/月,上海宝隆物业管理有限公司,10栋,278户,https://sh.lianjia.com/xiaoqu/5011000003401/
吴东小区,(徐汇徐家汇)吴中东路500弄,65477,集资开发,1988年建成 ,板楼,0.8元/平米/月,东航物业,53栋,1122户,https://sh.lianjia.com/xiaoqu/5011000008879/
龚华路119号,(浦东曹路)龚华路119号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970691145870/
中海寰宇天下,(闵行春申)银都路2188弄,64361,上海中海海容房地产有限公司,2015年建成 ,塔楼/板楼,3.5元/平米/月,上海中海物业管理有限公司,16栋,1124户,https://sh.lianjia.com/xiaoqu/5011000001308/
张东路44号,(浦东曹路)张东路44号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737241/
民雪路108弄,(浦东曹路)民雪路108弄,,暂无信息,2005年建成 ,板楼,暂无信息,暂无信息,31栋,720户,https://sh.lianjia.com/xiaoqu/5011102208628/
